"person","concept_code","decision_basis","audit_status"
"Georgia","PRUNE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PUL_BIBER","BORNHEIM_TURKISH_ARAB_DAILY_ROUTE","POSITIVE_EASY_CONFIRMED"
"Georgia","PUMPERNICKEL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PUMPKIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PUMPKIN_SEEDS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","QUARK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","QUINOA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RADICCHIO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RADISH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RAISIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RAMEN_NOODLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RAS_EL_HANOUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RASPBERRY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","READY_CURRY_PASTE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RED_BELL_PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RED_CABBAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RED_CURRANT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RED_LENTILS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RED_ONION","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RED_WINE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RED_WINE_VINEGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","REMOULADE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RHUBARB","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RICE_FLOUR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RICE_NOODLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RICE_PAPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RICE_PRODUCTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RICE_VINEGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RICOTTA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RISOTTO_RICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ROASTED_RED_PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ROMAINE_LETTUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ROMANESCO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ROOT_VEGETABLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ROQUEFORT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ROSEMARY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RUM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RUTABAGA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RYE_BREAD","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","RYE_FLOUR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAFFRON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SALAD_GREENS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SALAMI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SALMON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SALSA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SALTY_LIQUORICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAMBAL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAMBAL_OELEK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAUCES_AND_PASTES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAUERKRAUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAUSAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SAVOY_CABBAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SEAFOOD","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SEAWEED","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SEEDS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SEITAN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SEMOLINA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SERRANO_HAM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SESAME_OIL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SESAME_SEEDS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SHALLOT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SHELLFISH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SHERRY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SHIITAKE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SHRIMP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SMOKED_PAPRIKA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SMOKED_SALMON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SMOKED_TOFU","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SOUR_CHERRY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SOUR_CREAM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SOURDOUGH_BREAD","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SOY_DRINK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SOY_PRODUCTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SOY_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPAETZLE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPAGHETTI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPAGHETTI_SQUASH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPECULAAS_SPICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPECULOOS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPELT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPICE_BLENDS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPINACH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPLIT_PEAS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPRING_ONION","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SPROUTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SRIRACHA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STAR_ANISE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STARCH_BINDERS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STARCHES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STEM_VEGETABLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STOCKS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STONE_FRUIT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STRAWBERRY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","STROOPWAFEL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SUGAR_SNAP_PEAS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SUMAC","BORNHEIM_TURKISH_ARAB_DAILY_ROUTE","POSITIVE_EASY_CONFIRMED"
"Georgia","SUN_DRIED_TOMATO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SUNFLOWER_SEEDS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SURIMI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SWEET_PAPRIKA_POWDER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SWEET_POTATO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SWEETENERS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","SYRUP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TAHINI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TAMARI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TAPENADE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TARRAGON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TEA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TEMPEH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TERIYAKI_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","THYME","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TOFU","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TOMATO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TOMATO_PASSATA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TOMATO_PASTE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TOMATO_PRODUCTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TOMATO_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TORTILLA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TROPICAL_FRUIT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TROUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TUNA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TURKEY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TURKEY_BREAST","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TURMERIC","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TURNIP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","TVP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","VANILLA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","VEAL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","VEGETABLE_STOCK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","VEGETABLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","VINEGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WAFFLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WAKAME","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WALNUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WATER_CHESTNUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WATERMELON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHEAT_FLOUR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHEAT_NOODLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHEAT_PASTA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_ASPARAGUS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_BEANS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_CABBAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_CHAMPIGNON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_CHOCOLATE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_FISH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_SAUSAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_SUGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_TEA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_VINEGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_WINE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHITE_WINE_VINEGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WHOLEGRAIN_MUSTARD","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WILD_RICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","WORCESTERSHIRE_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","YELLOW_BELL_PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","YELLOW_SPLIT_PEAS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","YOGURT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ZAATAR","BORNHEIM_TURKISH_ARAB_DAILY_ROUTE","POSITIVE_EASY_CONFIRMED"
"Georgia","ZUCCHINI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","AGAVE_SYRUP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","AIOLI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","AJVAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ALFALFA_SPROUTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ALLIUM_VEGETABLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ALLSPICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ALMOND","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ALMOND_BUTTER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ALMOND_DRINK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","AMARANTH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ANCHOVIES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","APPLE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","APPLE_CIDER_VINEGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","APRICOT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ARTICHOKE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ARUGULA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","ASPARAGUS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","AVOCADO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BACON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BAGUETTE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BALSAMIC_VINEGAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BAMBOO_SHOOTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BANANA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BARBECUE_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BASIL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BASMATI_RICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BAY_LEAF","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEAN_SPROUTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEANS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_GOULASH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_MINCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_ROAST","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_ROULADE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_RUMP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_SHIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_STEAK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_STOCK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEEF_TENDERLOIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BEETROOT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Tobias","BELL_PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
